"hopt_dist","hopt_edu","hopt_safe","hopt_nroom","hopt_fq","hopt_loc","hopt_price_rnorm","hopt_price"
4,0,4,1,4,4,1.66108429110032,354878.539742781
3,0,2,1,4,3,0.367071291584266,224335.98400294
2,0,4,1,4,3,-0.154934863011573,205305.290682297
4,1,4,1,3,4,0.967623110931532,253468.437439379
2,1,4,1,4,2,-0.260921367246769,207295.260278929
2,0,2,1,4,1,-2.09026636744396,154150.451902889
2,0,4,1,3,3,-0.500523199280963,193921.466310642
5,1,2,1,2,4,1.71806690245695,326241.122472049
4,0,2,0,3,4,-0.331746774674097,201833.75056647
3,0,4,1,2,4,0.0644481807253488,218158.571137077
1,0,1,0,3,4,-2.14142456604187,155027.779501438
4,0,4,0,3,3,-0.140907197938606,210010.814880021
4,1,4,1,4,2,0.391285107250091,225916.253265257
5,1,4,2,3,3,1.91363526865672,406431.258915696
1,1,5,3,2,2,-0.0317630823034115,211565.800464761
2,0,3,3,3,2,-0.228576263458049,205526.276538022
4,1,3,1,2,3,0.147706504637958,216923.88940484
2,0,4,2,3,3,-0.10088739344001,212802.005090862
4,0,2,1,2,2,-0.84356679511222,186495.540163394
3,0,2,2,3,3,0.0600739276541804,212334.50654256
3,1,3,3,3,3,0.806003046131289,235773.304539533
3,1,3,1,2,4,0.882038747172882,239964.846803178
3,0,2,0,3,2,-1.8456528878681,145024.975625246
3,1,3,1,2,5,0.980649577042187,255279.534854833
4,1,4,3,2,3,0.904498977737657,240648.857839748
1,1,2,4,4,5,1.35212686708919,301958.134798291
3,0,4,1,3,2,0.0659399870264482,212165.384492622
2,1,4,4,3,2,0.354366013341296,227261.240657523
3,1,2,2,2,3,-0.364615685762291,196279.692686341
3,0,4,1,2,4,0.676632574481415,230704.417947962
3,0,2,1,4,3,-0.496300186274309,194373.004740006
3,0,1,1,1,1,-2.50966756795805,155339.328373252
2,0,1,0,2,5,-1.15599578480256,179413.808972422
5,0,3,0,3,4,0.641729323637443,230612.190389508
3,1,5,1,4,1,-0.0971307450353611,211493.799912829
5,0,3,0,2,4,0.0787973099792501,215695.632430356
1,0,1,1,1,1,-2.8988654100371,121644.870212725
5,0,2,1,3,3,0.307690528739608,224793.181695989
4,0,5,4,1,2,1.20528481655783,313759.058268472
4,0,1,1,3,2,-1.16432942204039,178776.303245409
3,0,2,0,1,2,-2.21031623238064,153101.71649106
5,0,2,1,1,4,0.189403136533717,220989.948459212
3,0,4,2,5,2,0.448584428356979,226917.907797069
5,0,3,3,4,1,1.20919177773118,236314.087099994
3,1,4,2,5,4,1.84634083087718,410515.837468175
4,1,4,2,5,5,3.66695117461387,438419.604084398
4,1,2,1,1,3,-0.291484414119542,199917.771868384
1,0,2,2,4,3,-0.218322485634124,206273.329443944
4,0,2,1,1,4,-0.397911931971009,199560.649516588
3,0,2,3,4,5,2.33484078869233,424763.353773875
3,0,4,3,2,2,-0.147634277030534,204707.29101132
4,0,3,1,2,3,-0.244724896882776,205914.929205766
3,0,3,4,3,2,0.92377595033617,242498.518461434
2,0,2,4,4,2,-0.491074259858919,195160.441261219
3,1,5,1,4,4,1.33363756952793,256960.981929423
3,1,4,2,4,3,1.67113297861498,378154.493321583
3,0,4,1,3,4,0.268455794725973,217455.5994529
4,1,3,1,2,3,0.560483531542453,231811.402472679
2,1,4,0,2,1,-1.73607651586116,167931.439430277
3,0,3,0,3,3,-0.391700860006855,199771.831279001
4,0,4,4,4,1,-0.667862587285174,195591.648544621
4,0,1,1,2,3,-0.700327183408706,191054.607907653
3,0,4,1,4,3,0.296286790470078,227068.027459233
3,0,4,2,4,4,1.14942344821796,251908.447979107
5,0,1,2,3,4,1.59284658479479,328459.009122874
3,0,4,4,4,5,2.46834200987502,406916.179491118
1,0,2,1,3,2,-1.69364065327002,174292.363584855
3,1,5,0,2,4,0.218127994870555,217337.312387035
1,1,4,3,4,5,1.91706954652954,389880.773920432
2,0,4,0,4,2,-0.600988600578724,190193.680537698
3,0,1,4,2,3,-0.454133659622209,196502.342066614
1,0,4,1,2,4,-1.11682729610301,180519.855259052
4,0,3,4,5,3,2.19678263901844,422212.638505196
2,0,4,0,2,3,-1.10309209417053,184006.44440961
1,0,2,1,1,4,-2.30510678561446,128203.531511373
4,1,5,2,2,2,0.560873810101327,225516.543951334
4,0,4,3,2,1,-0.534507060437808,192831.466875651
2,0,2,2,2,3,-0.775748811359357,188488.250695638
4,0,2,1,4,2,-0.760063179099901,187873.234608712
5,0,2,1,5,2,0.209099242743961,218945.87699558
3,0,4,2,5,2,0.248197357139135,219701.421141663
1,0,3,2,5,3,-0.0975879735052845,209892.004913343
3,0,2,4,4,5,1.83558572299935,381204.236301638
1,0,3,4,4,3,0.277409985300134,220745.293208546
2,0,4,0,2,4,-0.724188772706504,190833.792852433
4,0,3,2,5,3,1.30204119739332,239675.875128963
4,0,3,1,1,3,-0.378077149010042,198870.930387162
3,0,3,0,3,3,-0.223525272610256,209097.565756217
3,0,2,1,2,2,-1.29330978943355,176688.30806001
4,1,5,2,4,1,0.496731317202768,231232.543769546
3,0,4,0,3,2,-1.20944503861743,174915.408310608
4,0,1,0,3,2,-1.05876156020107,182445.805469587
4,1,4,1,3,2,0.284754069051949,225803.763360041
3,0,2,1,2,3,-0.781382955586234,188793.672697239
4,0,4,1,1,2,-0.478890331241414,197778.661389701
5,1,2,4,4,4,3.03510451233489,526989.8729522
3,0,5,3,3,3,0.737841767855429,231451.354378571
2,0,4,3,5,3,1.09108285000686,246174.023084665
1,0,2,4,3,1,-2.58291749681214,144986.479704314
5,0,2,1,2,3,0.331054565251428,225750.953632602
4,1,3,1,3,2,0.0360044260180058,211969.751281632
4,0,4,2,3,5,2.05150902169366,410647.325109327
3,1,5,1,3,2,0.169426556791266,216675.216402402
2,0,3,1,3,3,-0.722322049939597,190343.089980192
3,0,3,3,4,2,0.556492872288342,226972.699309151
2,0,3,2,2,3,-0.420216134761176,204053.147792116
5,0,2,1,2,1,-1.20347438925245,179073.693720332
2,0,4,1,4,4,0.941247929189751,235379.722578529
4,0,2,0,2,3,-0.733059568727289,194373.359245137
3,0,1,1,2,4,-0.80406803250826,186129.721466278
3,0,3,0,3,3,-0.779569569763496,186727.843465196
1,0,3,3,3,3,0.0760227800768915,217934.283502418
1,0,2,4,4,3,-0.128273737144333,213268.700554258
5,0,5,2,4,2,1.38543294955205,309555.845954435
5,0,4,0,1,1,-0.688602726714127,191013.756842591
3,0,1,0,4,5,0.321696851667804,225243.539381154
2,0,1,1,3,4,-0.465476201428554,197072.760277768
2,0,2,1,3,5,0.682421084234163,234805.27687203
3,1,3,0,3,4,-0.00621888448043851,209551.939569167
1,0,2,1,4,4,-1.01054107506391,181276.161743658
3,0,3,0,2,3,-0.969480935114543,182303.144310501
3,0,3,2,5,5,2.0192847496224,384823.514397063
3,0,4,1,5,4,0.403822289135456,222577.435797903
4,0,4,1,3,4,1.56297157071452,339688.777474637
4,0,1,1,4,3,-0.439161221303214,194554.108272387
3,1,4,0,3,5,1.47071630032864,322039.521475518
3,0,4,1,4,3,0.902353636733076,237504.468301551
2,0,2,4,3,4,0.68712238193335,231317.811675382
4,0,4,1,2,5,1.36380221200453,300479.091202562
4,0,2,4,4,2,0.17757278786337,217196.002147234
3,0,1,1,3,4,0.111901523607718,218208.017275463
4,0,3,4,4,2,1.6478569847139,317307.913935476
2,0,2,3,2,2,-1.15138919060306,175696.118962328
4,0,2,2,4,3,0.269828358541348,218658.920282997
1,1,4,4,3,5,1.79272138748743,371098.287961886
3,0,4,1,3,2,-0.270157095457021,205171.896862251
3,0,5,3,3,2,0.801611988320996,236746.195801207
3,0,3,1,3,2,-1.03007564234205,182093.998120175
4,1,4,3,3,3,1.15429095595311,256407.053446486
3,0,4,2,3,5,2.09758190408497,391540.776067836
2,0,3,1,2,3,-0.807244253364895,186740.791995425
3,0,2,2,4,4,0.795650216541666,235047.11869095
5,0,3,0,1,1,-1.02698449448243,183292.896506185
1,1,4,2,4,1,-0.692751670841635,194030.658633636
4,1,4,1,3,2,-0.566706071809964,196906.570024635
3,0,3,1,3,2,-1.08457698653846,183320.730088173
3,0,4,1,3,3,-0.0271971333398109,211762.347417351
2,0,4,2,5,2,0.131154566423297,218186.31964519
5,0,4,3,2,1,-0.134892351590849,208333.814412865
4,0,2,0,3,2,-1.04183281726197,183043.386621495
3,0,3,4,4,2,2.01845638630605,408337.619445542
3,0,2,2,2,2,-0.78325493404237,186577.41397341
2,0,2,1,1,4,-1.28642520478557,179339.582459896
3,1,5,1,2,3,0.591462317189949,230989.996148159
5,0,4,0,1,4,-1.11009481121901,181325.989268001
4,0,3,2,3,2,0.242522853961376,216770.53077637
2,0,3,2,3,3,-0.176582801951234,204743.11678709
1,1,4,1,5,3,-0.440245559104502,197363.836579972
2,0,1,0,2,5,-1.60356883820048,165345.21694878
5,0,2,4,4,1,0.446144811777924,225825.940050588
2,0,4,1,5,2,-0.245098913701616,209046.306522442
4,0,2,3,2,5,1.92057317655403,403376.932751302
2,0,4,0,5,2,-0.585633423781992,195021.845986212
1,0,4,3,3,1,-1.07063470565471,183475.782512901
3,0,3,4,4,3,1.1757078955509,239186.258741078
3,1,5,1,5,1,0.237575028128017,219816.394809223
2,0,3,3,3,3,0.171352626512138,219677.786134195
2,0,2,2,3,3,-0.296204108719256,200348.628404881
4,0,3,0,3,1,-1.95534507652775,117280.464126029
2,1,3,4,5,5,2.71766711510889,481012.347890762
3,0,2,1,2,3,-1.03772184584305,181819.881244006
4,1,2,4,3,1,0.0611790980726955,216199.435218068
3,0,3,0,3,2,-1.35405014403353,175169.603938792
4,0,4,1,5,2,1.32574322805907,245299.937656385
1,1,2,1,4,3,-0.667347258207084,190038.47080542
4,1,3,2,3,3,0.518509294527829,230915.124039368
3,0,4,2,2,2,-0.218696707856991,202454.436760701
1,0,3,1,2,3,-1.21903052489269,178450.381352113
1,0,2,1,1,4,-1.6450970211218,164936.918164281
5,0,2,1,3,4,1.40626501338763,267891.244032412
3,0,4,1,2,3,-0.0564485746679531,212090.932767752
2,0,1,4,4,4,0.377371143239354,227030.854099726
4,1,4,2,2,3,1.07818908184569,256305.334957751
2,1,4,4,5,3,1.73531277035656,331702.469865944
4,0,2,0,1,1,-1.62356964373851,170767.415479206
3,0,4,4,4,1,-0.280432517919985,197112.054800612
3,1,4,0,3,4,0.207254768592654,217364.975399719
5,0,3,1,2,3,1.19071168720847,253057.444979375
3,0,3,2,5,5,2.49152674513526,379987.861233713
1,1,4,2,2,3,-0.764095657727982,187909.262809245
2,0,2,0,1,5,-0.807103078464688,187748.992207674
4,1,4,1,1,4,0.622744721143097,237064.181974035
3,0,3,3,5,2,0.504208579867098,226362.810477099
3,0,1,1,3,4,0.125739105998881,215866.100243399
3,0,2,1,2,3,-0.198520336174927,206334.590457677
4,1,3,4,3,3,1.62821912107139,377048.239483014
5,0,1,1,2,2,-0.326341781266556,196452.307465122
3,0,4,2,3,3,0.631483582153723,231905.264011486
2,1,3,2,2,4,0.0933654695348345,216546.079902469
1,0,1,1,2,5,-1.14411734945211,178106.603699456
1,0,5,1,4,2,-0.300964366994799,198779.999847228
4,1,4,2,2,3,0.734348934745679,231909.528375312
5,0,2,0,3,1,-2.21767104175321,138956.610250679
3,1,4,1,3,3,0.588452647376345,231238.456187416
4,0,3,1,3,2,-0.436144697842986,196804.157056909
3,0,2,1,2,3,-0.124274454645066,207936.711845231
2,0,1,0,2,5,-0.621320280908955,189109.236309205
2,0,3,1,1,2,-2.32127072177209,150079.130968363
3,0,4,2,4,5,1.84329773533284,399865.386169338
4,0,5,4,4,2,2.07411263297799,424700.800197886
2,0,4,1,2,4,0.226175428481327,220587.969691422
4,0,2,2,3,3,0.0855976728269862,217627.884236647
2,0,3,0,2,2,-1.64968971669529,170746.205200441
2,0,2,0,1,5,-0.367715870311766,202101.306866057
2,0,4,1,1,1,-2.30228819124612,150074.848313194
2,1,3,1,4,3,-0.313768909047669,201915.518181312
3,0,4,2,3,4,1.13209339110084,255423.667741432
3,0,1,2,1,3,-1.26335586071055,179224.685072527
1,0,5,3,5,3,0.382362839964973,223753.964862325
2,0,4,1,4,2,-0.514021209979665,198665.142685158
1,1,4,4,4,3,1.22243019415299,273425.936612863
2,1,4,2,4,3,0.367623615960793,222869.342854305
2,0,2,3,2,4,0.123510370615758,214827.919875095
2,0,3,4,4,1,-0.0774286586352324,207354.540266624
3,0,5,1,5,2,1.09932754206308,244045.771026773
3,0,2,4,5,1,-0.258510972754586,207358.978822547
1,1,4,4,4,2,0.254613426963637,218418.332475522
5,1,3,0,2,5,1.40983238024689,301967.197522489
3,1,5,1,3,1,0.205262443445444,221359.690426198
1,0,4,1,4,1,-0.774049501511218,185389.03080564
2,0,3,3,4,1,-0.921839552337492,186570.802185051
3,0,4,2,3,1,-0.592509566671801,192177.101293855
3,0,2,1,2,2,-1.28704786706626,175903.064560943
3,1,4,2,3,4,1.1073969412704,256720.343807406
3,1,4,1,2,3,-0.190792356838767,206104.201129221
3,0,1,3,1,4,-0.35254554107354,201424.084746494
3,0,3,3,1,2,-0.868836180671206,186155.735514674
3,0,4,3,5,3,1.18386244660193,271173.736192141
5,0,2,0,1,3,-0.0214855383310387,210567.537874679
5,0,3,1,1,2,-0.820222547482301,188143.209258838
2,0,1,0,4,1,-2.48463737105424,133207.480494824
1,0,2,2,3,5,0.495600402169809,232228.334602626
3,1,3,2,4,2,0.306768865619434,223224.063659119
1,0,2,4,5,4,0.888526117715552,242120.098949126
2,0,2,1,5,3,-0.647376160311568,192093.418986127
3,0,2,1,3,3,-0.34558208761275,200487.460394257
4,0,2,1,4,3,0.233042149022866,221258.415189793
3,0,4,1,4,4,0.877225194666314,245135.956968352
3,0,3,3,3,3,0.689356398530012,231216.09163481
3,0,2,1,2,4,-0.401340292797997,203840.307074644
4,0,4,1,4,4,2.11521014090088,385326.801347858
4,1,3,1,2,5,1.30186118546143,235104.982977409
1,1,5,3,5,3,0.920679691598219,241654.295886836
5,1,5,4,3,3,2.41095522470986,418820.729390993
4,0,3,0,2,5,0.505607455227926,227021.499196133
4,1,4,0,2,4,0.836715500092029,239293.676304889
2,0,2,4,3,5,1.05315465423201,251249.767068774
3,1,2,1,4,3,-0.121319318650363,213185.616721531
3,0,2,1,3,2,-0.709769444702407,193124.366233235
4,0,3,0,4,2,-0.728915679689726,195211.626808567
2,0,2,3,3,3,0.0353277724904915,211873.204269109
2,0,4,2,3,2,-0.553272198567116,196207.558671907
3,0,4,1,1,3,-0.631683064716422,190360.870971998
1,0,1,0,2,5,-2.98011975514553,155028.759559855
5,0,3,0,1,5,0.691497264791894,236425.262670143
4,1,3,0,3,3,0.381045359240935,223583.564701003
2,0,4,4,2,1,-0.519420709126863,198643.014759381
2,0,1,2,3,4,-0.245133763397302,204589.524814063
4,0,4,1,2,3,-0.221400262488785,207571.674440916
2,1,5,0,2,3,-0.241401019839744,205827.58541013
2,0,4,2,4,3,0.223387127648213,217056.731846272
2,1,3,3,4,2,-0.500561738741495,195680.764338609
4,1,2,2,1,2,-0.646343827122305,193561.404861241
4,0,3,1,2,5,0.824831559329958,245103.432175362
3,0,2,3,4,4,0.961420521132995,245178.305719294
1,0,4,4,2,3,0.560879142695486,231479.996829884
5,0,4,1,1,2,-0.0675298175467074,211544.490177637
1,1,3,1,3,4,-0.00417916673469378,207935.451124105
4,0,2,4,3,2,0.171834362852175,216602.814650271
5,0,3,2,2,4,1.08773149589803,243593.920370469
3,0,4,1,2,1,-1.15415135434741,175388.176466814
4,0,2,1,3,2,-0.894910791189471,186774.916788133
2,0,3,1,3,4,-0.0190380571930678,213122.398258355
4,0,3,2,4,2,0.527842302888216,230021.485622037
4,0,2,3,2,5,0.714039844242916,230683.468100114
2,1,5,2,3,1,-2.1904347695244,125509.256054625
4,0,1,0,3,5,0.298038047364393,223876.998490718
3,0,1,0,2,4,-0.763316303830083,187404.05236336
2,0,2,0,1,3,-2.31229670340443,161561.933160064
4,0,3,3,3,2,0.230777860712819,219886.963003848
1,0,3,1,3,2,-1.90776725203577,122661.34446668
4,1,5,2,4,2,1.09594434893571,249789.953282752
4,0,2,1,3,2,-0.448209944204916,192698.006880178
3,1,1,2,3,4,0.208421780332234,218188.774627432
3,0,2,1,2,3,-0.962193803524273,183508.108148217
4,0,3,1,5,2,0.551683110232347,225350.838133385
3,0,3,0,2,3,-0.458200098397601,195650.697293465
4,0,4,1,3,1,-1.06799411420362,180363.118866318
2,1,4,3,4,5,2.2399048113017,410117.277553207
3,1,4,2,3,4,0.99361289743953,255206.225884299
3,0,3,3,4,2,-0.0560076465065143,208427.382569006
4,0,3,0,3,3,-0.129155616989893,210044.043618911
3,0,3,1,3,3,-0.379725690829024,196494.901005932
4,0,1,2,1,4,-0.13868572664243,209207.719698948
3,0,1,0,3,3,-1.98903119886789,128450.838581302
3,1,4,1,2,4,0.686992647527708,235713.298108699
2,0,1,3,4,3,-0.418466209533795,204059.821952842
1,0,3,1,3,2,-1.32741496068544,176095.246916808
2,0,3,0,3,2,-1.39340424902063,178583.747805855
2,0,3,4,4,3,0.83650913065529,237451.650718556
4,0,4,1,2,5,1.33484401837629,248169.774238567
2,0,3,2,3,2,-0.20780857588734,207825.954651173
4,1,3,1,3,2,0.563374801762942,225649.638385976
1,0,2,4,4,3,-0.122216313176194,210145.007461873
3,1,2,0,2,3,-0.914438724823755,185270.631207918
2,0,1,0,2,5,-1.05978174172566,185005.074577161
2,1,4,3,4,4,1.42867539926659,244970.875883162
3,0,3,0,2,2,-2.13232705456051,138184.058517645
3,0,4,1,2,1,-1.6142719975426,168021.574198791
4,0,1,0,3,4,-1.02343937961395,180666.138494483
2,0,3,1,2,2,-1.18842808324769,177588.146654338
2,1,3,1,4,3,-0.192459930513018,203800.919111904
3,0,2,1,2,2,-1.13984564441074,177979.449789296
2,0,1,3,3,3,-0.535128463416973,193220.327632986
4,0,4,4,2,2,0.572186416959188,231318.008042417
2,0,3,1,3,2,-0.910081184640208,185225.643570106
3,0,2,1,4,2,-1.3105064825963,175925.508965731
4,0,2,0,1,2,-1.96634759765426,157524.423716652
2,0,2,2,3,4,0.132028380274945,220783.22262192
3,0,5,1,3,2,-0.276608608015966,204273.833032374
3,0,4,1,2,1,-1.52013897583599,169422.903479874
3,0,5,1,2,3,0.830680316857479,235122.999203326
4,0,4,1,5,2,0.519941315199366,232257.773055995
3,1,5,4,3,2,1.4721632396983,344227.010352089
3,1,5,3,4,4,2.48282732038541,394148.211294661
3,1,4,3,4,4,1.41868115976432,240960.772724817
2,0,4,2,5,2,0.330276299605845,225135.765201974
3,0,1,3,2,4,-0.17530722320805,206544.611900015
4,1,5,1,3,1,-0.263020192721276,208717.638271084
2,0,1,0,3,3,-1.90944430288755,147510.545610915
4,0,1,4,2,2,0.00316511524462575,214783.233128025
4,0,2,0,4,3,-0.0395098565148463,208219.067293029
5,0,4,3,5,1,1.04350066400827,246275.864839141
2,0,5,3,4,4,1.70721296790655,335054.164318032
3,0,4,1,3,1,-1.35917965398952,179956.706179488
3,0,2,1,3,1,-1.99247149831626,134508.327986758
3,0,2,1,3,5,0.552512809284622,227660.091407826
4,0,1,2,5,2,-0.491918962976666,198035.552481318
4,0,4,4,1,1,-0.154495184306202,204422.356444804
1,0,2,2,3,4,0.118083023068135,214473.185824653
4,0,1,0,2,5,-0.734246887156981,189981.850490922
3,0,3,1,3,3,-0.00935014686352794,212657.342302682
1,1,3,0,2,5,-0.871940485985683,186723.89199337
4,0,4,3,3,3,1.76690758864759,317403.776595841
4,0,2,0,2,4,-0.287678536700559,200783.502847397
2,1,2,1,3,3,-0.675581491646209,190665.19787078
2,0,3,3,3,3,0.0714099747505072,214407.495080796
4,1,2,0,4,3,-0.0374664551691933,210300.754304054
2,1,4,1,4,2,-0.0739056297661805,213234.963331181
4,1,3,1,3,3,0.324074696940033,226274.207538768
2,0,3,1,2,3,-0.479836721706036,194368.788122305
1,0,1,1,3,1,-3.06570676255319,135083.105120371
1,0,2,1,1,1,-2.59818778948814,155263.600996598
1,0,2,2,2,1,-2.7748084672806,140588.670404236
3,0,3,2,4,2,-0.00873815197092517,210134.391236341
3,1,1,1,2,3,-0.395340501142232,199771.732706424
2,0,2,0,2,2,-1.4540224933085,173331.444700962
2,0,4,3,3,3,1.10741836567774,253314.045474264
1,0,3,2,3,5,0.816397393741948,242416.449526706
4,0,2,1,2,3,-0.141065495948682,213315.939514867
3,0,2,4,3,3,0.73381131036492,235658.170020462
1,1,5,4,4,5,2.21185607183228,414709.48527463
2,0,3,1,5,3,-0.104207459730993,210701.357460063
1,1,2,1,3,4,-0.792188053984075,187153.144105769
3,0,4,0,3,2,-0.910708161920908,187996.8754584
3,0,3,4,2,3,0.453204228969822,227102.67517847
2,0,3,2,3,3,-0.697462675631784,193011.515429939
5,0,1,0,2,4,-0.392002333580101,199482.741062554
1,0,4,3,3,1,-0.572114578003118,194667.058094805
2,0,4,3,5,3,1.09406445650977,242795.954407785
5,0,4,2,3,2,0.952802190454248,256486.046101723
4,0,1,1,2,2,-1.38467544601366,175457.332216625
4,0,3,0,3,2,-0.622899717308217,194766.812334988
3,0,1,2,2,2,-1.75452939879187,169342.178020673
4,1,5,1,4,2,1.24547043121004,236707.732501615
2,1,3,4,3,4,1.13769851930184,252341.982463369
3,0,3,2,3,3,-0.0218368057533908,208360.190779048
4,0,4,1,2,2,-0.507860052290902,193418.424043446
4,0,3,1,3,1,-0.600750396440908,190957.292113098
3,0,2,4,4,4,1.32162565215533,302230.265370692
2,1,1,1,2,5,-0.309185032915806,197091.480608107
3,0,4,0,1,5,-0.346014352302679,198715.32657644
1,1,5,4,3,2,0.168527458216161,222551.109975246
3,0,4,0,3,4,0.130182947423356,219892.393000556
2,0,2,1,4,2,-0.801920750906021,186401.647066987
3,0,4,1,3,5,1.61065411780081,325190.059678133
4,0,2,1,4,3,0.485661456729917,230698.404652879
3,0,3,3,4,2,0.216470670514182,219712.124917246
4,0,1,1,2,3,-0.440290347729831,198081.272019605
1,1,3,1,3,5,0.954674803041711,249047.386690923
3,0,3,1,2,1,-1.86233818541484,117555.03611057
1,0,4,2,2,2,-0.774196182843415,185587.318862563
3,1,3,2,4,4,1.09305307029641,246079.089566906
2,0,4,3,3,2,-0.300058089738879,201147.263079134
5,0,4,1,2,1,-0.330262712148919,203178.102213698
4,1,3,2,3,1,-0.441862356820783,193203.427835256
5,1,3,2,4,2,1.40553363354812,254803.07971199
5,0,1,0,2,3,-0.804710875457846,188674.700065608
3,0,4,3,5,2,1.11195481163215,253651.475179082
3,0,3,1,2,1,-1.65630370162821,172112.682124265
4,0,3,3,3,3,0.776779297829942,237504.566680514
3,0,4,0,2,4,0.0456089331151621,217085.288861919
4,0,1,0,2,4,-0.976468722188311,180643.892380117
1,0,3,2,5,2,-1.17251791673125,179141.327993937
4,1,2,1,3,4,1.07193905218303,252203.016806123
3,0,4,2,5,3,1.43358904565611,236324.530224612
4,1,5,0,4,3,0.84961658083559,237477.520264415
3,1,3,2,5,3,0.965123141254658,254148.671753499
5,1,2,0,3,2,-0.426168805529628,197652.819406283
4,1,3,1,5,3,1.08906415084331,254182.970681284
5,0,4,1,2,2,0.783375786243947,238474.150180196
3,0,2,1,4,5,0.80155751862098,240082.243875818
2,0,2,2,3,3,-0.572464156643287,197142.831038909
3,1,5,1,2,3,0.0615453431427197,216169.59359818
4,0,5,0,4,2,0.740142467145602,230648.752358
2,0,3,1,3,3,-0.616236410534879,194205.234134941
1,0,4,2,4,3,0.0215527086273326,212285.124901843
3,1,2,2,3,2,-0.330060786558998,196378.658614481
5,0,3,2,4,1,-0.405301117725501,201373.901905425
2,0,4,3,4,3,0.653954556682474,232418.484627728
2,1,5,2,4,3,0.949261257128543,254266.117246164
2,0,3,4,4,2,0.118600307525468,213220.152502583
3,1,3,0,4,2,-0.673151542244308,189414.001963083
3,0,4,1,4,3,0.275273572755425,225046.329452261
2,0,1,1,3,2,-1.30917785716404,179349.724337184
3,0,4,3,3,1,-0.442798843269947,197159.690087901
3,0,4,1,2,5,0.903302783025125,241171.592359415
1,1,3,1,4,3,0.0525033278282956,216619.003157853
1,1,4,1,4,3,-0.00526714988497197,206988.863534082
4,0,4,0,2,2,-0.733584674317662,191614.053921153
4,1,2,3,4,3,0.972717548531629,253880.566098245
3,0,2,0,2,1,-2.48751828996752,141523.119941623
5,0,1,1,2,3,0.0336599344934543,216544.966147756
5,1,5,1,3,2,0.517705390364548,232240.096534667
3,0,5,2,2,4,0.968326115082207,252619.162588098
3,0,3,2,4,3,0.494777196592455,230002.106512024
2,0,3,3,5,3,0.751690915847012,240431.73299358
2,1,3,2,2,3,-0.143555570110271,207555.371259677
4,1,3,2,3,1,-0.0937294256749198,209008.378172771
4,1,4,1,4,3,1.19764667919165,244711.997216354
3,0,2,3,1,5,0.33663276141342,223354.702253799
5,1,4,0,3,3,0.979572324074776,249380.705696004
